height	'4000_I'	'4000_Q'
73.099457	11.3142279999999	0.892760999999999
73.199455	11.2692949999999	0.888032999999999
73.2994539999999	11.2245949999999	0.883336
73.3994519999999	11.1801339999999	0.878669999999999
73.4994509999999	11.135907	0.874033999999999
73.5994489999999	11.0919089999999	0.869429
73.6994479999999	11.0481459999999	0.864855
73.799446	11.0046129999999	0.860309999999999
73.899445	10.9613059999999	0.855795999999999
73.999443	10.9182279999999	0.851309999999999
74.0994419999999	10.8753739999999	0.846854999999999
74.19944	10.832744	0.842427999999999
74.299438	10.7903339999999	0.83803
74.3994369999999	10.7481469999999	0.833661
74.4994349999999	10.7061819999999	0.829319999999999
74.599434	10.6644319999999	0.825006999999999
74.699432	10.622898	0.820722999999999
74.7994309999999	10.5815799999999	0.816465999999999
74.8994289999999	10.540476	0.812237
74.9994279999999	10.4995829999999	0.808034999999999
75.0994259999999	10.458905	0.80386
75.1994249999999	10.418431	0.799711999999999
75.2994229999999	10.3781719999999	0.795590999999999
75.399422	10.338115	0.791495999999999
75.49942	10.2982649999999	0.787428
75.599419	10.2586199999999	0.783384999999999
75.699417	10.2191779999999	0.779368999999999
75.7994159999999	10.179939	0.775377999999999
75.8994139999999	10.1408959999999	0.771412999999999
75.9994129999999	10.1020559999999	0.767472999999999
76.099411	10.0634149999999	0.763557999999999
76.199409	10.024968	0.759668
76.2994079999999	9.98671799999999	0.755803
76.399406	9.94866199999999	0.751961999999999
76.4994049999999	9.91079599999999	0.748146
76.5994029999999	9.87312599999999	0.744353999999999
76.6994019999999	9.83564199999999	0.740584999999999
76.7993999999999	9.79835299999999	0.736840999999999
76.899399	9.76125099999999	0.733119999999999
76.999397	9.72433299999999	0.729422999999999
77.099396	9.68759999999999	0.725748999999999
77.199394	9.651054	0.722097999999999
77.2993929999999	9.61469099999999	0.718469999999999
77.3993909999999	9.57851099999999	0.714864999999999
77.4993899999999	9.542512	0.711281999999999
77.5993879999999	9.506693	0.707721999999999
77.699387	9.47105099999999	0.704183999999999
77.799385	9.43558799999999	0.700667999999999
77.899384	9.400304	0.697173999999999
77.9993819999999	9.365192	0.693701999999999
78.0993799999999	9.33025699999999	0.690250999999999
78.1993789999999	9.29549499999999	0.686821
78.2993769999999	9.260904	0.683412999999999
78.3993759999999	9.22648399999999	0.680025999999999
78.499374	9.192235	0.676659999999999
78.599373	9.15815399999999	0.673315
78.699371	9.12424399999999	0.669991
78.7993699999999	9.09050199999999	0.666685999999999
78.899368	9.056922	0.663402999999999
78.9993669999999	9.02350799999999	0.660138999999999
79.0993649999999	8.99025999999999	0.656895
79.199364	8.95717499999999	0.653671999999999
79.299362	8.92424899999999	0.650467999999999
79.399361	8.89148699999999	0.647282999999999
79.4993589999999	8.85888299999999	0.644118999999999
79.599358	8.82643899999999	0.640972999999999
79.6993559999999	8.794152	0.637846999999999
79.7993549999999	8.76202499999999	0.634738999999999
79.8993529999999	8.73005199999999	0.631650999999999
79.999352	8.698235	0.628580999999999
